wx_count,mprotect_sum,ptrace_sum,syscall_rate,blocked_ratio,uid_is_root,event_burst_ratio,unique_event_diversity,label
7,3,2,321.06,0.642,1,5.75,0.662,1
9,8,2,383.96,0.41,0,3.5,0.645,1
0,0,0,12.01,0.046,0,0.13,0.13,0
0,0,0,36.01,0.031,0,1.26,0.278,0
0,1,0,21.72,0.044,0,1.49,0.268,0
0,0,0,26.85,0.028,0,1.21,0.137,0
9,2,0,66.79,0.648,0,5.01,0.925,1
0,1,0,32.92,0.012,0,1.12,0.11,0
1,0,0,22.06,0.01,0,1.25,0.182,0
0,0,0,2.7,0.038,0,1.34,0.2,0
0,1,0,18.68,0.034,0,1.18,0.377,0
0,2,0,21.97,0.037,0,0.55,0.209,0
9,6,2,447.02,0.279,1,2.5,0.96,1
2,4,0,289.66,0.292,0,5.97,0.99,1
8,8,2,428.03,0.218,1,7.1,0.952,1
1,0,0,2.69,0.004,0,1.35,0.275,0
0,1,0,8.64,0.038,0,0.49,0.315,0
0,0,0,32.54,0.014,0,1.4,0.144,0
0,0,0,11.37,0.027,0,1.01,0.176,0
2,5,1,322.85,0.695,0,6.1,0.611,1
0,1,0,16.29,0.005,0,1.47,0.138,0
0,0,0,7.26,0.006,0,0.73,0.299,0
10,6,0,435.84,0.692,0,2.32,0.524,1
0,2,0,6.05,0.039,0,0.92,0.107,0
4,7,1,245.74,0.281,0,5.2,0.863,1
0,1,0,14.88,0.023,0,0.43,0.273,0
2,6,3,246.78,0.141,1,6.14,0.576,1
0,0,0,26.71,0.043,0,1.11,0.183,0
10,2,2,275.09,0.408,1,8.1,0.552,1
10,6,2,265.19,0.353,1,4.89,0.857,1
10,5,1,271.49,0.678,1,7.18,0.815,1
1,7,0,388.99,0.795,0,4.85,0.627,1
0,0,0,7.48,0.002,0,0.26,0.387,0
0,2,0,32.54,0.014,0,0.33,0.254,0
10,6,2,443.53,0.771,1,4.06,0.812,1
0,0,0,28.24,0.031,0,1.27,0.347,0
0,0,0,10.2,0.017,1,1.44,0.254,0
8,2,0,377.39,0.681,1,4.03,0.97,1
7,8,0,311.22,0.349,1,7.46,0.841,1
4,2,3,349.7,0.52,1,3.47,0.984,1
0,1,0,29.64,0.003,0,0.41,0.221,0
6,3,3,292.08,0.604,1,9.34,0.515,1
3,4,0,263.15,0.827,1,7.88,0.971,1
1,5,2,282.0,0.879,1,7.93,0.564,1
0,2,0,8.01,0.03,0,0.28,0.142,0
9,6,1,356.49,0.745,1,3.31,0.52,1
0,2,0,13.5,0.038,0,0.44,0.241,0
0,1,0,35.78,0.009,0,1.48,0.226,0
0,1,0,13.69,0.039,0,0.62,0.363,0
1,3,2,50.16,0.17,0,9.57,0.786,1
10,7,1,163.44,0.254,1,5.51,0.577,1
0,2,0,30.04,0.004,0,0.68,0.201,0
0,0,0,14.0,0.033,0,1.18,0.323,0
5,4,1,386.43,0.466,0,5.94,0.754,1
0,1,0,18.11,0.029,0,1.08,0.247,0
0,1,0,14.88,0.003,0,0.34,0.316,0
1,2,0,37.53,0.047,0,1.13,0.262,0
10,2,0,458.48,0.499,1,7.87,0.727,1
9,2,3,424.34,0.326,0,2.07,0.597,1
0,1,0,6.03,0.014,0,0.31,0.361,0
8,4,3,475.55,0.804,0,8.72,0.881,1
0,0,0,6.25,0.042,1,1.11,0.265,0
10,4,2,348.82,0.686,1,9.16,0.508,1
3,7,1,388.19,0.628,0,8.13,0.959,1
5,2,0,132.62,0.238,0,2.78,0.502,1
1,2,2,395.67,0.485,1,4.82,0.771,1
5,6,0,186.23,0.676,0,5.49,0.724,1
1,5,1,108.44,0.892,1,6.5,0.699,1
0,1,0,4.43,0.001,0,0.62,0.158,0
1,6,0,170.02,0.837,0,8.96,0.956,1
2,4,0,384.33,0.405,0,7.22,0.826,1
0,2,0,28.68,0.03,0,0.82,0.387,0
9,6,2,277.18,0.661,0,4.58,0.507,1
0,2,0,27.74,0.02,0,0.62,0.141,0
0,0,0,17.02,0.042,0,1.02,0.21,0
8,4,2,288.4,0.217,1,2.88,0.711,1
9,2,2,322.08,0.249,0,7.7,0.831,1
0,2,0,14.27,0.038,0,0.53,0.391,0
0,0,0,7.09,0.021,0,0.74,0.366,0
9,5,2,396.23,0.617,0,6.21,0.916,1
0,2,0,11.36,0.038,0,0.25,0.395,0
6,4,0,410.6,0.747,1,6.83,0.846,1
2,5,3,260.57,0.146,1,6.66,0.943,1
0,0,0,16.31,0.012,1,1.47,0.349,0
9,4,2,421.22,0.865,0,6.23,0.533,1
10,7,2,124.22,0.862,1,4.07,0.617,1
0,1,0,7.57,0.035,0,1.12,0.321,0
0,0,0,20.46,0.027,0,0.45,0.294,0
1,8,3,268.92,0.101,1,8.52,0.963,1
0,2,0,11.28,0.004,0,0.11,0.268,0
9,4,1,166.23,0.718,0,4.6,0.996,1
0,1,0,24.24,0.016,0,1.25,0.299,0
7,4,3,386.33,0.479,1,2.54,0.995,1
10,8,1,384.82,0.429,1,5.59,0.709,1
7,8,3,430.22,0.42,1,4.91,0.927,1
5,5,0,133.61,0.485,0,3.22,0.782,1
10,5,3,64.22,0.398,1,4.94,0.699,1
4,5,3,257.11,0.612,1,4.51,0.987,1
0,2,0,38.19,0.033,0,0.8,0.202,0
0,0,0,3.46,0.036,0,0.41,0.224,0
0,1,0,29.78,0.044,1,1.06,0.335,0
0,0,0,38.47,0.012,1,0.4,0.262,0
0,1,0,36.75,0.034,0,1.21,0.303,0
4,5,2,186.73,0.866,1,4.88,0.576,1
5,6,1,366.58,0.465,1,9.82,0.729,1
0,1,0,39.03,0.039,0,0.42,0.135,0
0,1,0,28.09,0.028,0,1.41,0.327,0
0,1,0,11.57,0.01,1,0.53,0.21,0
0,0,0,27.17,0.01,0,0.73,0.168,0
0,0,0,8.96,0.025,0,0.63,0.286,0
0,1,0,34.57,0.009,0,0.79,0.257,0
2,6,0,193.94,0.259,1,6.69,0.645,1
0,0,0,24.57,0.048,0,0.93,0.36,0
0,2,0,14.86,0.045,1,0.77,0.202,0
0,1,0,11.88,0.006,1,1.0,0.237,0
3,2,3,478.74,0.878,1,3.71,0.651,1
0,2,0,29.41,0.034,0,0.19,0.237,0
0,0,0,19.61,0.0,0,0.29,0.165,0
10,3,2,376.7,0.825,0,2.93,0.777,1
1,3,0,69.11,0.82,0,6.53,0.91,1
7,7,2,317.51,0.754,0,6.05,0.846,1
10,7,1,66.79,0.228,1,6.7,0.98,1
9,6,2,306.78,0.575,1,7.14,0.946,1
5,2,1,495.51,0.212,0,9.51,0.586,1
9,5,3,205.74,0.848,1,8.14,0.537,1
0,1,0,8.8,0.044,0,0.3,0.24,0
9,3,3,466.55,0.752,0,5.33,0.869,1
0,2,0,37.1,0.044,0,1.14,0.278,0
5,4,2,197.29,0.212,1,2.89,0.738,1
8,6,2,375.14,0.213,0,7.94,0.574,1
1,6,3,167.16,0.662,0,3.19,0.885,1
0,0,0,9.43,0.031,1,0.92,0.338,0
10,8,1,50.55,0.138,1,3.17,0.902,1
2,2,2,337.01,0.697,1,4.02,0.827,1
0,0,0,6.82,0.007,0,0.72,0.301,0
2,6,0,348.8,0.626,1,6.71,0.579,1
0,2,0,32.9,0.041,0,0.18,0.371,0
0,2,0,18.07,0.045,1,1.04,0.28,0
0,2,0,13.62,0.001,0,1.36,0.184,0
1,3,3,475.99,0.396,1,7.5,0.848,1
0,1,0,33.68,0.02,0,1.25,0.136,0
1,0,0,35.93,0.02,0,1.0,0.339,0
4,3,0,436.96,0.673,0,3.36,0.998,1
6,2,0,310.64,0.238,1,9.79,0.818,1
7,2,2,347.26,0.644,1,8.66,0.656,1
0,2,0,38.81,0.045,0,0.13,0.228,0
4,5,0,199.65,0.567,1,4.55,0.623,1
8,7,1,287.84,0.606,1,5.05,0.547,1
9,6,2,183.04,0.401,0,7.93,0.621,1
2,8,1,307.78,0.284,1,6.68,0.502,1
0,2,0,25.18,0.025,0,0.87,0.396,0
4,8,2,356.52,0.54,1,7.3,0.944,1
5,6,3,353.28,0.252,0,8.13,0.613,1
8,3,1,409.05,0.716,1,9.96,0.825,1
0,0,0,10.37,0.012,0,0.71,0.214,0
10,7,0,407.99,0.297,0,3.34,0.821,1
1,5,1,74.3,0.747,1,2.06,0.638,1
0,1,0,7.13,0.028,1,0.35,0.257,0
5,3,3,498.68,0.276,0,5.17,0.75,1
2,2,2,52.58,0.316,1,4.81,0.594,1
1,5,0,494.48,0.212,1,3.61,0.668,1
10,4,1,442.79,0.671,0,4.09,0.733,1
9,5,0,214.43,0.114,1,2.72,0.66,1
8,6,0,478.77,0.562,1,9.3,0.524,1
0,2,0,14.61,0.046,0,1.25,0.281,0
0,0,0,19.79,0.022,0,1.5,0.221,0
6,6,1,364.35,0.472,0,5.59,0.787,1
0,2,0,12.25,0.027,0,0.16,0.159,0
0,0,0,20.17,0.046,0,0.54,0.251,0
0,2,0,20.94,0.004,0,0.82,0.242,0
7,6,3,471.4,0.6,1,9.77,0.624,1
0,1,0,6.64,0.018,0,0.86,0.216,0
0,2,0,1.53,0.003,0,0.68,0.173,0
2,4,3,129.63,0.173,1,6.28,0.762,1
0,0,0,13.32,0.018,1,0.93,0.187,0
1,7,2,128.32,0.348,1,2.23,0.877,1
0,1,0,23.66,0.004,0,1.0,0.155,0
7,8,3,341.53,0.141,1,4.17,0.572,1
0,0,0,3.73,0.047,0,0.98,0.238,0
9,6,0,176.95,0.366,1,5.42,0.938,1
0,2,0,33.05,0.003,0,0.1,0.106,0
0,2,0,16.89,0.031,0,1.05,0.296,0
0,1,0,12.97,0.022,1,1.16,0.342,0
5,6,0,189.32,0.477,1,6.3,0.693,1
6,8,2,398.22,0.373,1,6.21,0.611,1
10,2,3,209.69,0.535,0,4.02,0.711,1
0,1,0,22.74,0.008,0,0.73,0.257,0
0,2,0,39.39,0.017,0,0.97,0.278,0
0,2,0,22.91,0.025,0,1.31,0.361,0
7,4,1,218.58,0.313,1,5.66,0.791,1
0,0,0,24.37,0.026,0,1.12,0.127,0
2,5,1,224.79,0.621,1,2.02,0.75,1
0,0,0,19.34,0.037,0,1.48,0.297,0
6,3,2,318.29,0.425,1,5.29,0.654,1
6,7,1,431.56,0.803,1,7.22,0.858,1
0,0,0,14.56,0.001,1,0.27,0.381,0
1,1,0,34.26,0.014,0,1.23,0.202,0
3,8,2,467.75,0.216,1,2.18,0.954,1
0,0,0,37.28,0.039,0,0.81,0.285,0
5,6,1,287.67,0.684,0,6.9,0.742,1
0,1,0,23.14,0.016,0,1.28,0.285,0
0,1,0,9.67,0.04,0,0.13,0.204,0
7,2,2,97.36,0.668,0,4.2,0.902,1
3,5,3,477.21,0.418,1,2.48,0.955,1
0,0,0,15.57,0.025,0,0.96,0.365,0
9,4,3,185.94,0.245,1,9.81,0.767,1
8,6,0,337.37,0.337,0,6.19,0.691,1
0,1,0,28.56,0.037,0,1.48,0.398,0
7,8,0,383.44,0.63,1,7.96,0.569,1
9,8,0,113.87,0.146,0,2.19,0.5,1
8,7,3,348.16,0.373,1,9.37,0.997,1
4,5,0,326.09,0.647,0,7.68,0.776,1
0,1,0,33.44,0.042,1,0.46,0.35,0
0,0,0,14.85,0.01,0,1.29,0.366,0
10,8,2,56.9,0.213,0,2.57,0.956,1
4,8,1,405.87,0.424,1,6.37,0.8,1
7,3,2,430.77,0.659,1,9.22,0.846,1
0,2,0,13.98,0.024,0,0.22,0.148,0
8,8,2,328.71,0.772,1,6.69,0.566,1
0,1,0,13.15,0.045,0,0.14,0.208,0
3,5,2,408.74,0.473,1,6.41,0.539,1
0,0,0,32.39,0.009,0,0.12,0.201,0
0,1,0,13.82,0.037,0,0.97,0.107,0
0,0,0,2.37,0.042,1,0.14,0.312,0
3,5,1,445.8,0.108,0,4.7,0.6,1
0,1,0,9.34,0.002,0,1.02,0.235,0
6,3,0,299.25,0.822,0,6.54,0.572,1
0,2,0,34.72,0.032,1,1.4,0.311,0
7,6,0,236.2,0.618,1,3.29,0.614,1
9,7,2,65.67,0.194,0,7.92,0.73,1
0,2,0,12.17,0.015,0,1.18,0.112,0
0,0,0,36.54,0.002,0,0.93,0.243,0
0,2,0,22.79,0.009,0,0.19,0.329,0
9,8,1,323.74,0.251,0,5.2,0.713,1
0,2,0,21.27,0.035,0,0.62,0.345,0
1,1,0,3.44,0.035,0,0.23,0.379,0
0,1,0,30.76,0.048,1,1.21,0.335,0
6,8,1,81.55,0.875,1,2.2,0.965,1
8,8,2,439.84,0.404,0,5.53,0.919,1
0,1,0,25.7,0.033,0,0.4,0.369,0
2,6,3,275.5,0.62,0,2.14,0.539,1
6,6,3,161.73,0.212,1,5.83,0.902,1
3,7,0,73.74,0.736,1,7.21,0.595,1
0,2,0,32.36,0.041,0,1.43,0.141,0
8,5,1,86.13,0.468,0,8.73,0.706,1
0,0,0,5.66,0.002,0,1.28,0.131,0
0,2,0,33.59,0.047,0,0.83,0.393,0
5,5,0,92.01,0.781,1,5.95,0.556,1
0,1,0,8.48,0.032,0,0.45,0.319,0
1,2,2,113.69,0.81,1,7.72,0.974,1
2,4,3,272.7,0.199,0,3.92,0.975,1
4,4,3,231.24,0.567,1,6.87,0.725,1
8,2,1,296.9,0.424,0,9.94,0.702,1
0,0,0,5.79,0.006,0,1.48,0.116,0
0,2,0,20.77,0.03,0,0.61,0.237,0
1,0,0,16.56,0.013,0,1.11,0.313,0
2,7,2,290.33,0.175,1,6.47,0.94,1
0,2,0,22.04,0.032,0,1.5,0.117,0
0,0,0,37.79,0.009,0,0.2,0.314,0
0,0,0,26.87,0.039,0,1.16,0.377,0
6,4,2,251.67,0.494,0,6.31,0.961,1
10,6,0,302.47,0.195,1,5.0,0.648,1
7,5,1,168.55,0.147,1,6.81,0.863,1
1,5,1,383.09,0.663,1,2.88,0.726,1
0,1,0,24.81,0.016,0,0.16,0.255,0
7,5,0,309.61,0.226,0,2.64,0.854,1
9,4,0,335.99,0.469,0,2.32,0.543,1
0,2,0,24.51,0.003,0,0.85,0.199,0
0,0,0,25.05,0.017,0,1.42,0.285,0
9,8,2,438.64,0.458,0,6.74,0.597,1
2,6,0,193.94,0.351,1,3.21,0.746,1
7,8,1,69.36,0.454,1,8.75,0.699,1
8,3,1,368.38,0.609,0,5.01,0.774,1
1,0,0,16.24,0.05,0,1.24,0.296,0
0,0,0,30.25,0.041,0,0.77,0.341,0
0,1,0,11.41,0.019,0,0.82,0.348,0
4,6,1,64.77,0.339,1,3.46,0.608,1
0,0,0,11.12,0.004,1,0.6,0.354,0
0,1,0,26.98,0.047,0,0.2,0.217,0
0,2,0,15.26,0.038,0,1.03,0.336,0
8,7,1,188.2,0.583,1,9.96,0.653,1
0,0,0,21.88,0.025,0,0.27,0.145,0
2,8,3,235.95,0.281,1,5.2,0.572,1
0,1,0,29.3,0.022,0,0.98,0.133,0
3,5,0,168.68,0.891,1,7.81,0.752,1
0,2,0,24.17,0.004,0,0.12,0.353,0
1,5,1,120.1,0.435,0,8.3,0.586,1
0,2,0,37.94,0.03,0,0.76,0.282,0
0,2,0,34.31,0.003,0,1.25,0.27,0
0,1,0,26.16,0.043,0,0.88,0.276,0
7,2,3,405.89,0.312,1,5.16,0.838,1
10,2,1,61.94,0.284,1,4.93,0.774,1
0,2,0,20.47,0.029,0,1.05,0.317,0
0,1,0,19.77,0.043,0,1.37,0.382,0
0,2,0,32.17,0.026,0,0.16,0.153,0
1,5,3,198.92,0.625,1,4.18,0.515,1
7,2,2,343.78,0.227,1,4.05,0.848,1
4,8,3,348.67,0.275,1,6.61,0.791,1
0,1,0,25.45,0.024,0,0.55,0.153,0
2,4,1,483.18,0.648,1,5.26,0.596,1
0,2,0,27.81,0.05,0,1.31,0.158,0
0,0,0,16.82,0.032,0,0.95,0.283,0
10,5,2,482.92,0.554,1,3.37,0.969,1
3,8,0,144.49,0.426,1,8.16,0.623,1
1,0,0,4.14,0.05,0,0.89,0.129,0
0,2,0,16.46,0.006,0,0.12,0.183,0
10,7,3,354.94,0.508,1,8.04,0.712,1
0,2,0,9.56,0.02,0,1.12,0.346,0
1,2,0,392.76,0.352,0,2.93,0.843,1
0,0,0,11.56,0.01,0,0.99,0.114,0
0,0,0,28.27,0.029,0,0.25,0.376,0
3,5,0,321.92,0.322,1,2.59,0.919,1
0,0,0,21.2,0.02,0,1.08,0.328,0
1,2,0,121.92,0.655,1,3.66,0.512,1
2,3,0,195.63,0.802,0,3.68,1.0,1
4,4,2,295.18,0.601,1,2.46,0.857,1
3,6,1,285.98,0.465,0,9.34,0.805,1
5,2,1,117.63,0.28,0,2.69,0.925,1
0,1,0,9.45,0.03,0,1.23,0.357,0
8,2,2,257.45,0.393,1,6.44,0.948,1
7,7,3,467.29,0.707,1,5.64,0.964,1
7,7,2,431.47,0.628,1,3.26,0.661,1
0,0,0,11.02,0.048,0,1.19,0.208,0
0,1,0,29.84,0.048,0,1.27,0.107,0
3,5,1,479.55,0.838,1,6.43,0.519,1
6,4,1,430.06,0.197,1,9.69,0.568,1
0,1,0,23.62,0.049,0,0.38,0.244,0
9,6,2,189.33,0.44,0,6.37,0.67,1
0,0,0,20.37,0.023,0,1.33,0.283,0
0,0,0,21.27,0.042,0,0.42,0.332,0
10,3,1,194.12,0.288,1,5.58,0.576,1
7,5,1,400.95,0.53,0,4.87,0.737,1
6,8,3,422.49,0.133,1,7.16,0.509,1
6,3,3,438.09,0.828,0,8.19,0.792,1
0,0,0,31.71,0.046,1,1.11,0.305,0
0,2,0,27.49,0.042,0,1.41,0.3,0
0,2,0,11.53,0.043,0,0.23,0.228,0
4,2,0,159.4,0.352,1,9.28,0.938,1
4,2,3,224.43,0.285,1,6.25,0.507,1
0,1,0,26.99,0.024,0,0.51,0.37,0
6,8,2,90.12,0.659,1,3.79,0.504,1
9,7,2,410.95,0.175,1,5.84,0.535,1
0,0,0,18.18,0.05,0,1.22,0.158,0
10,6,0,482.29,0.176,1,8.45,0.985,1
10,2,0,467.22,0.739,0,8.49,0.568,1
3,7,3,372.45,0.625,0,6.86,0.757,1
0,1,0,11.55,0.038,0,1.0,0.35,0
0,2,0,1.28,0.04,0,1.44,0.164,0
9,3,2,382.09,0.121,0,9.02,0.77,1
0,2,0,24.08,0.047,0,0.15,0.204,0
0,2,0,14.06,0.027,0,0.68,0.343,0
9,3,0,376.0,0.56,0,6.81,0.63,1
7,2,0,449.2,0.858,0,9.4,0.669,1
10,4,1,345.65,0.736,1,7.47,0.875,1
0,2,0,35.87,0.011,0,1.41,0.287,0
0,1,0,11.23,0.01,1,0.32,0.355,0
0,2,0,4.81,0.005,0,0.21,0.398,0
0,0,0,5.57,0.017,0,0.9,0.309,0
1,3,3,183.16,0.634,0,5.45,0.557,1
1,1,0,34.17,0.043,0,0.23,0.29,0
4,8,3,205.98,0.863,0,6.68,0.944,1
0,1,0,32.65,0.032,0,0.63,0.253,0
6,7,3,427.22,0.306,0,6.3,0.956,1
9,8,1,251.0,0.827,0,3.92,0.824,1
0,1,0,5.9,0.006,0,1.1,0.311,0
3,4,0,387.64,0.737,1,7.83,0.902,1
0,1,0,3.47,0.006,0,0.52,0.367,0
9,6,2,226.24,0.778,1,2.95,0.746,1
3,3,2,345.27,0.343,0,3.4,0.642,1
0,1,0,3.91,0.024,0,1.5,0.293,0
10,7,0,118.62,0.141,0,4.58,0.622,1
0,0,0,34.67,0.032,0,1.47,0.117,0
9,7,0,173.06,0.367,0,7.1,0.626,1
0,1,0,35.67,0.032,0,0.45,0.261,0
8,4,1,412.02,0.733,1,9.23,0.743,1
2,7,2,401.16,0.815,1,3.49,0.938,1
0,1,0,20.9,0.004,0,0.54,0.184,0
0,2,0,21.57,0.003,0,1.0,0.309,0
2,3,3,227.02,0.773,1,8.96,0.539,1
3,7,1,207.55,0.167,0,3.57,0.539,1
0,1,0,7.9,0.047,1,0.74,0.319,0
1,5,0,223.09,0.478,0,9.82,0.711,1
10,3,0,256.06,0.864,0,8.61,0.962,1
5,4,3,166.5,0.733,0,7.33,0.614,1
10,6,0,180.47,0.346,0,8.23,0.567,1
8,7,0,301.41,0.784,1,8.41,0.922,1
0,2,0,28.43,0.035,0,0.86,0.3,0
0,1,0,14.28,0.012,0,1.33,0.174,0
10,3,1,147.08,0.281,1,9.64,0.825,1
0,2,0,7.59,0.023,0,0.87,0.181,0
9,7,2,335.55,0.511,1,5.09,0.677,1
7,6,2,425.78,0.253,0,7.12,0.897,1
0,0,0,6.85,0.041,1,0.5,0.108,0
3,7,2,150.36,0.448,1,8.82,0.667,1
0,2,0,31.39,0.031,0,0.69,0.273,0
0,1,0,21.94,0.034,0,0.3,0.317,0
1,8,1,387.89,0.71,0,2.81,0.544,1
1,5,0,153.56,0.632,1,5.4,0.681,1
4,4,2,201.75,0.237,0,8.1,0.683,1
0,0,0,5.65,0.013,0,0.76,0.327,0
0,0,0,37.44,0.041,0,1.26,0.129,0
1,2,0,34.52,0.02,0,1.32,0.365,0
0,2,0,5.5,0.023,0,1.18,0.238,0
0,1,0,27.41,0.009,0,0.68,0.319,0
0,2,0,15.04,0.015,1,0.4,0.151,0
0,2,0,20.44,0.011,0,0.84,0.122,0
6,8,1,338.04,0.188,1,2.33,0.694,1
1,4,0,122.88,0.294,0,3.53,0.844,1
0,0,0,38.52,0.048,0,0.84,0.101,0
9,4,0,317.66,0.882,1,6.84,0.79,1
2,2,0,462.83,0.132,0,4.73,0.863,1
6,8,2,160.31,0.889,1,5.56,0.815,1
6,6,3,404.21,0.553,1,6.79,0.98,1
0,2,0,7.61,0.045,0,0.86,0.263,0
0,2,0,26.03,0.043,0,0.9,0.121,0
0,1,0,13.86,0.019,0,0.41,0.299,0
2,5,3,149.95,0.381,1,4.88,0.744,1
1,4,2,449.38,0.349,0,5.7,0.863,1
0,2,0,21.95,0.017,0,1.27,0.162,0
0,1,0,1.64,0.021,0,0.37,0.257,0
0,1,0,23.56,0.024,0,0.55,0.151,0
1,1,0,4.82,0.046,0,0.77,0.27,0
7,7,3,156.63,0.179,1,6.96,0.769,1
0,0,0,21.53,0.019,0,0.76,0.365,0
0,1,0,35.32,0.005,0,0.83,0.136,0
0,2,0,15.95,0.011,0,0.99,0.15,0
0,1,0,29.35,0.024,0,0.65,0.335,0
0,0,0,2.5,0.008,0,0.85,0.161,0
0,0,0,30.19,0.016,0,1.06,0.327,0
8,2,2,53.49,0.215,0,9.4,0.853,1
10,2,3,88.5,0.747,0,7.08,0.712,1
4,6,1,338.64,0.61,1,5.53,0.76,1
2,4,1,181.83,0.756,0,7.62,0.554,1
7,3,1,177.28,0.526,1,6.9,0.535,1
10,2,2,72.42,0.504,1,4.3,0.979,1
7,7,0,159.09,0.239,0,7.63,0.993,1
0,2,0,27.2,0.049,0,1.44,0.157,0
0,1,0,7.87,0.016,0,0.95,0.326,0
7,8,2,324.79,0.504,1,2.85,0.674,1
8,5,0,345.57,0.525,1,3.01,0.868,1
9,6,0,146.49,0.826,1,4.14,0.889,1
0,1,0,12.1,0.03,0,1.17,0.127,0
4,2,1,315.36,0.645,1,5.88,0.695,1
0,2,0,17.1,0.011,0,1.22,0.326,0
0,2,0,36.52,0.002,0,0.16,0.22,0
0,2,0,38.69,0.045,0,0.68,0.229,0
0,0,0,34.02,0.033,1,0.81,0.216,0
3,8,0,484.97,0.339,1,8.32,0.829,1
0,2,0,23.84,0.029,0,1.15,0.377,0
6,5,2,70.53,0.229,0,2.64,0.63,1
10,3,3,347.32,0.159,0,4.19,0.804,1
6,2,0,391.15,0.214,1,4.84,0.751,1
4,5,0,263.94,0.576,1,2.3,0.838,1
7,7,3,102.05,0.832,0,2.1,0.721,1
1,2,1,398.75,0.8,0,2.66,0.996,1
0,1,0,39.21,0.047,0,0.54,0.181,0
0,0,0,10.24,0.009,0,0.52,0.181,0
8,5,2,455.15,0.842,1,7.41,0.664,1
0,2,0,19.64,0.024,0,0.31,0.356,0
7,5,2,120.72,0.721,1,7.95,0.717,1
4,8,0,491.08,0.426,1,6.99,0.804,1
1,3,1,374.86,0.878,0,3.85,0.839,1
7,4,0,64.14,0.119,1,7.78,0.909,1
0,1,0,11.66,0.041,1,0.75,0.38,0
1,0,0,3.17,0.008,0,1.06,0.311,0
0,1,0,31.11,0.046,0,0.31,0.266,0
0,1,0,5.04,0.03,0,1.04,0.345,0
3,4,0,439.28,0.103,1,8.08,0.793,1
0,2,0,37.1,0.02,0,0.28,0.268,0
0,2,0,28.11,0.039,1,0.85,0.205,0
6,2,0,134.61,0.48,0,2.9,0.676,1
1,1,0,21.39,0.026,0,0.22,0.329,0
8,4,0,400.55,0.4,1,8.35,0.724,1
0,1,0,21.21,0.047,0,0.16,0.245,0
0,0,0,23.29,0.019,1,1.27,0.182,0
4,6,0,409.01,0.829,0,5.89,0.711,1
0,1,0,20.97,0.007,1,0.71,0.351,0
0,2,0,6.78,0.008,0,0.42,0.333,0
0,1,0,3.48,0.031,0,1.01,0.12,0
0,2,0,13.39,0.022,1,0.85,0.1,0
3,3,1,252.14,0.668,0,2.82,0.992,1
5,3,0,243.09,0.217,1,5.37,0.597,1
1,5,1,50.32,0.756,1,7.32,0.566,1
9,2,2,457.18,0.155,1,5.67,0.985,1
8,4,2,198.19,0.217,1,5.57,0.972,1
6,7,3,50.43,0.32,1,9.99,0.948,1
0,2,0,19.63,0.019,0,1.18,0.373,0
0,0,0,1.33,0.033,0,1.44,0.145,0
7,3,1,233.29,0.752,0,8.5,0.56,1
0,0,0,21.89,0.047,0,1.44,0.132,0
0,2,0,31.68,0.001,0,1.44,0.211,0
5,7,1,433.43,0.722,1,6.33,0.585,1
9,8,2,391.47,0.215,0,7.79,0.658,1
0,0,0,25.93,0.024,0,0.72,0.298,0
0,0,0,11.72,0.019,0,1.06,0.121,0
9,5,2,220.21,0.468,1,7.18,0.774,1
9,8,1,451.43,0.218,0,7.53,0.8,1
0,1,0,17.65,0.026,0,0.28,0.365,0
6,8,2,375.16,0.424,1,5.38,0.761,1
0,0,0,19.03,0.05,0,0.84,0.151,0
0,2,0,15.84,0.001,0,1.49,0.336,0
4,4,2,176.95,0.676,0,6.08,0.971,1
2,3,0,411.21,0.4,1,6.09,0.955,1
0,2,0,26.48,0.009,0,0.43,0.303,0
0,0,0,8.33,0.015,0,1.46,0.318,0
0,0,0,35.64,0.049,0,0.83,0.184,0
0,0,0,23.6,0.026,0,0.71,0.148,0
0,0,0,39.16,0.029,0,1.38,0.135,0
1,8,0,156.0,0.42,0,5.47,0.505,1
3,2,0,194.73,0.163,1,4.35,0.55,1
0,1,0,36.55,0.035,0,0.77,0.369,0
0,1,0,22.33,0.03,1,1.46,0.208,0
0,2,0,7.71,0.026,0,0.36,0.352,0
9,5,3,204.86,0.477,0,2.37,0.505,1
10,6,3,102.06,0.877,1,7.56,0.984,1
2,7,0,418.17,0.677,1,4.75,0.922,1
0,1,0,16.5,0.033,0,1.0,0.317,0
0,2,0,29.62,0.012,0,1.32,0.332,0
7,4,3,441.48,0.753,1,7.71,0.925,1
1,2,0,27.78,0.005,0,0.36,0.372,0
7,7,0,347.13,0.357,0,4.97,0.633,1
3,2,0,255.17,0.668,0,7.09,0.982,1
10,4,2,259.12,0.307,1,7.02,0.851,1
0,2,0,29.38,0.04,0,0.22,0.255,0
0,1,0,32.29,0.013,0,0.2,0.382,0
0,0,0,3.98,0.024,0,0.29,0.279,0
0,0,0,39.39,0.008,0,0.44,0.356,0
4,8,1,436.65,0.714,1,4.49,0.634,1
0,2,0,9.62,0.028,0,1.0,0.174,0
0,2,0,39.99,0.042,1,0.46,0.371,0
0,2,0,30.9,0.009,0,0.41,0.171,0
0,1,0,25.61,0.029,0,0.24,0.324,0
0,0,0,39.37,0.046,0,1.5,0.216,0
7,3,2,326.4,0.802,1,6.07,0.527,1
0,2,0,21.05,0.03,0,0.93,0.177,0
0,0,0,29.53,0.033,0,1.06,0.153,0
